SMI_ID,SMILES,SCAFFOLD_SMILES,SCAFFOLD_ID
SMI_B40ED2BFDE,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.OCC=Cc1ccccc1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1.c1ccccc1,SCF_E4CCC65D40
SMI_14BB2D4A12,CC(CCCO)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1,C1CCC2C(C1)CCC1C3CCCC3CCC21.O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,SCF_A9C97F5124
SMI_9ABE2286D9,CCCCCCO,,SCF_ACYCLIC
SMI_F6BAA9F910,CCCCCCCCO,,SCF_ACYCLIC
SMI_A49258EDA0,COc1ccc(C=O)cc1,c1ccccc1,SCF_8448043181
SMI_527C184605,CC(C=CC1=C(C)C(O)CCC1(C)C)=CC=CC(C)=CCO,C1=CCCCC1,SCF_36A45FA1E3
SMI_7A1E0D8109,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1,O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,SCF_6339FA15D4
SMI_24703BB682,OCc1ccccc1,c1ccccc1,SCF_8448043181
SMI_BF85C3BF8F,OC1CCCCC1,C1CCCCC1,SCF_9970801BFB
SMI_E4FF2EAEE1,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO,C1=CCCCC1,SCF_36A45FA1E3
SMI_08B723D966,O=CC=Cc1ccccc1,c1ccccc1,SCF_8448043181
SMI_7029EEA64A,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=O,C1=CCCCC1,SCF_36A45FA1E3
SMI_069CA54449,CCCCO,,SCF_ACYCLIC
SMI_9AE011B26F,CCCCCO,,SCF_ACYCLIC
SMI_652F0445CC,CCCCCC=O,,SCF_ACYCLIC
SMI_7908C955AD,CCC(C)O,,SCF_ACYCLIC
SMI_D2A4DFB8B4,O=C([O-])CCCCCCCCCCCO,,SCF_ACYCLIC
SMI_8884DF234A,CC(C=CC=C(C)C=CC1=C(C)C(=O)CCC1(C)C)=CC=O,O=C1C=CCCC1,SCF_A1181B2E79
SMI_59D8B57BBF,CCCO,,SCF_ACYCLIC
SMI_89B394FD02,CCO,,SCF_ACYCLIC
SMI_39CE43E8A8,*CO.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,O=[PH](OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1)O[PH](=O)OC[C@@H]1CC[C@H]([n+]2ccccc2)O1,SCF_B6671A9DFE
SMI_DA3341B60B,O=Cc1ccccc1,c1ccccc1,SCF_8448043181
SMI_E631C5D01D,OCCCc1ccccc1,c1ccccc1,SCF_8448043181
SMI_53A94353E5,COc1cc(CO)ccc1O,c1ccccc1,SCF_8448043181
SMI_24F2F9AE87,CCCCCCCO,,SCF_ACYCLIC
SMI_0D46A5385B,CCCCCCCC=O,,SCF_ACYCLIC
SMI_EAD39673E7,O=C(O)CCCCCCCCCCCO,,SCF_ACYCLIC
SMI_3BF241EF79,O=C([O-])CCCCCCCCCCCCCCCO,,SCF_ACYCLIC
SMI_8952C0B61F,CCCC=O,,SCF_ACYCLIC
SMI_8ADD9B517B,CCCC(C)O,,SCF_ACYCLIC
SMI_4D986FA4D4,COc1ccc(CO)cc1,c1ccccc1,SCF_8448043181
SMI_DF269A697B,CC=O,,SCF_ACYCLIC
SMI_8A3F70A857,O=C(c1ccccc1)C(Cl)Cl,c1ccccc1,SCF_8448043181
SMI_F5EA153A3E,OCC=Cc1ccccc1,c1ccccc1,SCF_8448043181
SMI_5BBC393098,OCc1ccc(Br)cc1,c1ccccc1,SCF_8448043181
SMI_AE8D6E0581,O=Cc1ccco1,c1ccoc1,SCF_B911597A90
SMI_85CD1F7B76,OCc1cccc(Br)c1,c1ccccc1,SCF_8448043181
SMI_1331972D00,CC(=O)c1ccc(Cl)cc1,c1ccccc1,SCF_8448043181
SMI_79A42C9574,CCCCC=O,,SCF_ACYCLIC
SMI_39FEF0BF4B,CCCCCCC(C)O,,SCF_ACYCLIC
SMI_493DDBA232,O=CCc1ccccc1,c1ccccc1,SCF_8448043181
SMI_5D93E6325A,OCCc1c[nH]c2ccccc12,c1ccc2[nH]ccc2c1,SCF_76E053CE6A
SMI_33134A8EFC,CC(=O)c1ccccc1,c1ccccc1,SCF_8448043181
SMI_747EBD5F8D,CCC(O)CC,,SCF_ACYCLIC
SMI_70F2BC456F,CCOCCO,,SCF_ACYCLIC
SMI_DC9211221E,CC(C)C=O,,SCF_ACYCLIC
SMI_F662CADC05,O=Cc1ccc(C(=O)O)cc1,c1ccccc1,SCF_8448043181
SMI_165FCB35A2,CC=CCO,,SCF_ACYCLIC
SMI_B6042E71A2,O=C(C(=O)c1ccccc1)c1ccccc1,O=C(C(=O)c1ccccc1)c1ccccc1,SCF_B6042E71A2
SMI_35326B933C,CC(C)O,,SCF_ACYCLIC
SMI_27655CC011,O=C1Nc2ccccc2C1=O,O=C1Nc2ccccc2C1=O,SCF_27655CC011
SMI_F2A0BD24FA,CC1(C)C2CCC1(C)C(O)C2,C1CC2CCC1C2,SCF_87580D2A04
SMI_B312FD611C,OC1CCCc2ccccc21,c1ccc2c(c1)CCCC2,SCF_C1D2687BBE
SMI_B48908E863,COc1cccc(CO)c1,c1ccccc1,SCF_8448043181
SMI_72E102D3B3,CCC=O,,SCF_ACYCLIC
SMI_28A6ABDC5E,O=C1CCCC1,O=C1CCCC1,SCF_28A6ABDC5E
SMI_45AA8CA6CB,OC1CCc2ccccc21,c1ccc2c(c1)CCC2,SCF_AFCE84C15D
SMI_DDC18E4668,COC(=O)C(=O)c1ccccc1Cl,c1ccccc1,SCF_8448043181
SMI_9A541C8EDC,NCCCCO,,SCF_ACYCLIC
SMI_E3BCA655F0,OC1CCCC2CCCCC12,C1CCC2CCCCC2C1,SCF_F09F6A8F3E
SMI_50CC80BC23,CCOC(=O)C(=O)c1ccccc1,c1ccccc1,SCF_8448043181
SMI_550729BF89,CO,,SCF_ACYCLIC
SMI_1D427A25D6,CC(=O)C(=O)c1ccccc1,c1ccccc1,SCF_8448043181
SMI_7E627090AC,OC1CCCCCC1,C1CCCCCC1,SCF_44C793B511
SMI_4009B3F3D7,O=C(c1ccccc1)C(F)(F)F,c1ccccc1,SCF_8448043181
SMI_C20AB700E2,COC(=O)C(=O)c1ccccc1,c1ccccc1,SCF_8448043181
SMI_A2FE2176EE,CC(C)=O,,SCF_ACYCLIC
SMI_D832F8BCAB,CC(C)CCCO,,SCF_ACYCLIC
SMI_E8DF49DAD1,CC(=O)C(C)C,,SCF_ACYCLIC
SMI_9E3F5E3438,CC(=O)c1c(F)c(F)c(F)c(F)c1F,c1ccccc1,SCF_8448043181
SMI_96F9520D53,O=C([O-])C(O)C(O)C(O)C(O)CO,,SCF_ACYCLIC
SMI_7BE441F785,O=C([O-])C(=O)CC(O)C(O)CO,,SCF_ACYCLIC
SMI_ACFFC76E58,O=C1CCCCC1,O=C1CCCCC1,SCF_ACFFC76E58
SMI_FD1937B363,CCC(C)=O,,SCF_ACYCLIC
SMI_5F43DD8C68,CCCC(C)=O,,SCF_ACYCLIC
SMI_8608D43068,O=C([O-])C(O)C(O)C(O)CO,,SCF_ACYCLIC
SMI_C12D5C8623,O=CCO,,SCF_ACYCLIC
SMI_0E78C58249,CCOC(=O)C(=O)C(C)C,,SCF_ACYCLIC
SMI_8FE7E6967E,OCCCO,,SCF_ACYCLIC
SMI_3EF3F01968,C=O,,SCF_ACYCLIC
SMI_B3A2F46FC4,OCCO,,SCF_ACYCLIC
SMI_4B78076E8C,CC1CCCC(=O)C1,O=C1CCCCC1,SCF_ACFFC76E58
SMI_ED3751F9CB,CCC(=O)CC,,SCF_ACYCLIC
SMI_6371B6BF1B,OCC(O)C(O)C(O)CO,,SCF_ACYCLIC
SMI_9995D807F5,O=CCC(O)C(O)CO,,SCF_ACYCLIC
SMI_978781CED0,OCC(O)C(O)C(O)C(O)CO,,SCF_ACYCLIC
SMI_8EC5351BEF,CC(C)(C)O,,SCF_ACYCLIC
SMI_D5468B37DD,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=CC(O)CO.[H+],O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,SCF_6339FA15D4
SMI_A01CA37213,CC(=O)C=O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.[H+],O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,SCF_6339FA15D4
SMI_F0EEBF9B51,CC(=O)CO.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.[H+],O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,SCF_6339FA15D4
SMI_224420826E,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=C(CO)CO.[H+],O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,SCF_6339FA15D4
SMI_31FAAA22F3,CC(O)C=O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.[H+],O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,SCF_6339FA15D4
SMI_9E2A249FD0,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=C(CO)COP(=O)(O)O.[H+],O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,SCF_6339FA15D4
SMI_17EA6CC3EB,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=CC(O)COP(=O)(O)O.[H+],O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,SCF_6339FA15D4
SMI_DA93175A3A,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=C(O)C1OC(O)C(O)C(O)C1O.[H+],C1CCOCC1.O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,SCF_BFDC37B712
SMI_D4A841D234,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=CCCC(=O)O.[H+],O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,SCF_6339FA15D4
SMI_C0D271295A,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=Cc1ccc([N+](=O)[O-])cc1.[H+],O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1.c1ccccc1,SCF_6383CE6BE8
SMI_A23F40C43F,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=Cc1ccc(C(=O)O)cc1.[H+],O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1.c1ccccc1,SCF_6383CE6BE8
SMI_2AACC7188B,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=Cc1ccccc1C(=O)O.[H+],O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1.c1ccccc1,SCF_6383CE6BE8
SMI_B25C5FE35C,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=Cc1ccccc1Cl.[H+],O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1.c1ccccc1,SCF_6383CE6BE8
SMI_552DE29A00,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=Cc1cccc(Cl)c1.[H+],O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1.c1ccccc1,SCF_6383CE6BE8
SMI_5AD45B0B18,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=Cc1ccccc1[N+](=O)[O-].[H+],O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1.c1ccccc1,SCF_6383CE6BE8
SMI_D0DE5C9C89,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=Cc1cccc([N+](=O)[O-])c1.[H+],O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1.c1ccccc1,SCF_6383CE6BE8
SMI_FFA58879C0,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=Cc1ccccn1.[H+],O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1.c1ccncc1,SCF_585A99A82D
SMI_10678F1D9C,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=Cc1cccnc1.[H+],O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1.c1ccncc1,SCF_585A99A82D
SMI_EC5386012E,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=Cc1ccncc1.[H+],O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1.c1ccncc1,SCF_585A99A82D
SMI_D22153797C,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=C1C=Cc2ccccc2C1=O.[H+],O=C1C=Cc2ccccc2C1=O.O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,SCF_30EF451601
SMI_C229F66153,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=C1C(=O)c2ccccc2-c2ccccc21.[H+],O=C1C(=O)c2ccccc2-c2ccccc21.O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,SCF_AD0D24FCC7
SMI_2DF26955A6,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=C1Nc2ccccc2C1=O.[H+],O=C1Nc2ccccc2C1=O.O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,SCF_1CE2F4C775
SMI_FE50FD7F0D,CC12CCC3c4ccc(O)cc4CCC3C1CC(=O)C2=O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.[H+],O=C1CC2C(CCC3c4ccccc4CCC32)C1=O.O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,SCF_2BA0592C5D
SMI_CDFE2C2A98,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=Cc1ccc(Cl)cc1.[H+],O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1.c1ccccc1,SCF_6383CE6BE8
SMI_54ABC33A1A,CN(C)c1ccc(N=O)cc1.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.[H+],O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1.c1ccccc1,SCF_6383CE6BE8
SMI_D6E46092EE,CCN(CC)c1ccc(N=O)cc1.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.[H+],O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1.c1ccccc1,SCF_6383CE6BE8
SMI_FCB57EABFF,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.O=Nc1ccc(O)cc1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1.c1ccccc1,SCF_E4CCC65D40
SMI_C7A80C12B2,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=Nc1ccc(Nc2ccccc2)cc1.[H+],O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1.c1ccc(Nc2ccccc2)cc1,SCF_DF99B7C62C
SMI_40EB68ECF8,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.[H+],O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,SCF_6339FA15D4
SMI_30ECE7E869,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=Cc1ccccc1.[H+],O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1.c1ccccc1,SCF_6383CE6BE8
SMI_E01B5245E2,CCCC=O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.[H+],O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,SCF_6339FA15D4
SMI_7A46F04B99,CCC=O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.[H+],O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,SCF_6339FA15D4
SMI_3C1F5A848E,CC12CCC(C(=O)C1=O)C2(C)C.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.[H+],O=C1C(=O)C2CCC1C2.O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,SCF_60D6BEB65F
SMI_47EAD5BF2A,COc1cccc(C=O)c1.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.[H+],O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1.c1ccccc1,SCF_6383CE6BE8
SMI_65290D4D1C,CCCCCCCC=O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.[H+],O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,SCF_6339FA15D4
SMI_D4BFDC1F06,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=Cc1ccc(O)cc1.[H+],O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1.c1ccccc1,SCF_6383CE6BE8
SMI_F0F6061CFD,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=CC=Cc1ccccc1.[H+],O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1.c1ccccc1,SCF_6383CE6BE8
SMI_3D3C90E2F1,COc1cc(C=CC=O)ccc1O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.[H+],O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1.c1ccccc1,SCF_6383CE6BE8
SMI_3B573BAEEB,CC=CC=O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1,O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,SCF_6339FA15D4
SMI_76CE5D3906,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.OCC=Cc1ccccc1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1.c1ccccc1,SCF_E4CCC65D40
SMI_B7317CD70D,CCCCO.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,SCF_A902F53261
SMI_D142E3CF32,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.[H+],O=C1c2ccccc2C(=O)c2cc3c(cc21)CCCC3OC1CCCCO1.O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,SCF_CC6A51F8ED
SMI_27E4714280,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1,O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,SCF_6339FA15D4
SMI_EBC31F667C,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,SCF_A902F53261
SMI_7AA84DAF72,O=Cc1ccc([N+](=O)[O-])cc1,c1ccccc1,SCF_8448043181
SMI_27B45C7465,CC(C)CC=O,,SCF_ACYCLIC
SMI_0E40AB5740,COc1ccc(C=O)cc1OC,c1ccccc1,SCF_8448043181
SMI_A8BF1B5683,N#Cc1ccc(C=O)cc1,c1ccccc1,SCF_8448043181
SMI_F6CF46FC03,CC(=O)C=O,,SCF_ACYCLIC
SMI_B5716E6486,CC(=O)C(C)=O,,SCF_ACYCLIC
SMI_2AEA0254E6,CC(=O)C(C)O,,SCF_ACYCLIC
SMI_6665928364,CC12CCC(C(=O)C1=O)C2(C)C,O=C1C(=O)C2CCC1C2,SCF_9052412642
SMI_C281085DD6,O=Cc1ccncc1,c1ccncc1,SCF_6E858B26E5
SMI_AE9177EB71,O=Cc1cccnc1,c1ccncc1,SCF_6E858B26E5
SMI_1FE6B1B209,O=C(O)C1OC(O)C(O)C(O)C1O,C1CCOCC1,SCF_66AB85A70A
SMI_2780592E65,CC(C)CCO,,SCF_ACYCLIC
SMI_549B2B02AF,O=CCC=O,,SCF_ACYCLIC
SMI_A825184F7D,OCCc1ccccc1,c1ccccc1,SCF_8448043181
SMI_9EF4CB5139,O=CC(O)CO,,SCF_ACYCLIC
SMI_0D89574E21,C=CC=O,,SCF_ACYCLIC
SMI_9CFC73F298,OCc1cccnc1,c1ccncc1,SCF_6E858B26E5
SMI_E263030994,CC(O)C(C)O,,SCF_ACYCLIC
SMI_251809A24B,OCC(O)CO,,SCF_ACYCLIC
